R,G,B,H,S,L,Brightness,Target
25.0,83.0,72.0,168.62,0.54,0.21,64.4,Medium
196.0,194.0,83.0,58.94,0.49,0.55,181.94,Medium
62.0,82.0,177.0,229.57,0.48,0.47,86.85,Good
206.0,88.0,35.0,18.6,0.71,0.47,117.24,Bad
103.0,204.0,49.0,99.1,0.61,0.5,156.13,Medium
141.0,106.0,179.0,268.77,0.32,0.56,124.79,Good
110.0,235.0,174.0,150.72,0.76,0.68,190.67,Medium
236.0,112.0,46.0,20.84,0.83,0.55,141.55,Bad
30.0,121.0,187.0,205.22,0.72,0.43,101.31,Good
4.0,153.0,105.0,160.67,0.95,0.31,102.98,Medium
175.0,59.0,206.0,287.35,0.6,0.52,110.44,Good
8.0,97.0,235.0,216.48,0.93,0.48,86.12,Good
235.0,120.0,36.0,25.33,0.83,0.53,144.81,Bad
154.0,245.0,204.0,152.97,0.82,0.78,213.12,Good
157.0,2.0,193.0,288.69,0.98,0.38,70.12,Medium
225.0,229.0,224.0,108.0,0.09,0.89,227.23,Good
245.0,13.0,224.0,305.43,0.92,0.51,106.42,Medium
35.0,29.0,161.0,242.73,0.69,0.37,45.84,Medium
140.0,183.0,238.0,213.67,0.74,0.74,176.41,Good
34.0,16.0,24.0,333.33,0.36,0.1,22.29,Bad
159.0,199.0,122.0,91.17,0.41,0.63,178.26,Medium
115.0,194.0,125.0,127.59,0.39,0.61,162.51,Medium
113.0,76.0,43.0,28.29,0.45,0.31,83.3,Bad
136.0,156.0,176.0,210.0,0.2,0.61,152.3,Good
196.0,100.0,246.0,279.45,0.89,0.68,145.35,Good
241.0,132.0,102.0,12.95,0.83,0.67,161.17,Bad
110.0,103.0,78.0,46.87,0.17,0.37,102.24,Medium
252.0,119.0,17.0,26.04,0.98,0.53,147.14,Bad
244.0,132.0,7.0,31.65,0.94,0.49,151.24,Medium
194.0,145.0,20.0,43.1,0.81,0.42,145.4,Medium
100.0,83.0,133.0,260.4,0.23,0.42,93.78,Good
134.0,136.0,12.0,60.97,0.84,0.29,121.27,Medium
15.0,,155.0,,,,,
9.0,136.0,19.0,124.72,0.88,0.28,84.69,Medium
155.0,221.0,154.0,119.1,0.5,0.74,193.63,Medium
,121.0,124.0,,,,,
172.0,169.0,157.0,48.0,0.08,0.65,168.53,Medium
,42.0,191.0,,,,,
36.0,,228.0,,,,,
215.0,196.0,137.0,45.38,0.49,0.69,194.95,Medium
212.0,136.0,108.0,16.15,0.55,0.63,155.53,Bad
235.0,120.0,94.0,11.06,0.78,0.65,151.42,Bad
62.0,134.0,153.0,192.53,0.42,0.42,114.64,Good
251.0,47.0,142.0,332.06,0.96,0.58,118.83,Bad
103.0,173.0,243.0,210.0,0.85,0.68,160.05,Good
119.0,214.0,8.0,87.67,0.93,0.44,162.11,Medium
86.0,127.0,198.0,218.04,0.5,0.56,122.83,Good
61.0,,20.0,,,,,
154.0,84.0,67.0,11.72,0.39,0.43,102.99,Bad
41.0,190.0,220.0,190.06,0.72,0.51,148.87,Good
93.0,158.0,86.0,114.17,0.3,0.48,130.36,Medium
58.0,1.0,191.0,258.0,0.99,0.38,39.7,Medium
31.0,30.0,162.0,240.45,0.69,0.38,45.35,Medium
36.0,93.0,20.0,106.85,0.65,0.22,67.63,Medium
240.0,172.0,36.0,40.0,0.87,0.54,176.83,Medium
99.0,199.0,54.0,101.38,0.57,0.5,152.57,Medium
247.0,69.0,188.0,319.89,0.92,0.62,135.79,Medium
19.0,60.0,63.0,184.09,0.54,0.16,48.08,Medium
168.0,5.0,248.0,280.25,0.96,0.5,81.44,Good
225.0,176.0,46.0,43.58,0.75,0.53,175.83,Medium
224.0,118.0,201.0,313.02,0.63,0.67,159.16,Medium
18.0,116.0,189.0,205.61,0.83,0.41,95.02,Good
221.0,2.0,161.0,316.44,0.98,0.44,85.61,Medium
71.0,160.0,103.0,141.57,0.39,0.45,126.89,Medium
38.0,184.0,66.0,131.51,0.66,0.44,126.89,Medium
251.0,241.0,,,,,,
135.0,46.0,8.0,17.95,0.89,0.28,68.28,Bad
173.0,86.0,148.0,317.24,0.35,0.51,119.08,Medium
28.0,234.0,196.0,168.93,0.83,0.51,168.07,Medium
225.0,230.0,6.0,61.34,0.95,0.46,202.97,Medium
16.0,229.0,,,,,,
144.0,4.0,30.0,348.86,0.95,0.29,48.82,Bad
111.0,50.0,93.0,317.7,0.38,0.32,73.14,Medium
241.0,97.0,172.0,328.75,0.84,0.66,148.61,Medium
235.0,81.0,139.0,337.4,0.79,0.62,133.66,Bad
92.0,205.0,86.0,116.97,0.54,0.57,157.65,Medium
129.0,57.0,149.0,286.96,0.45,0.4,89.02,Medium
146.0,,63.0,,,,,
,14.0,41.0,,,,,
73.0,91.0,242.0,233.61,0.87,0.62,102.83,Good
196.0,101.0,,,,,,
25.0,204.0,66.0,133.74,0.78,0.45,134.75,Medium
45.0,205.0,226.0,186.96,0.76,0.53,159.55,Good
134.0,79.0,217.0,263.91,0.64,0.58,111.18,Good
227.0,97.0,127.0,346.15,0.7,0.64,139.29,Bad
7.0,243.0,17.0,122.54,0.94,0.49,146.67,Medium
225.0,82.0,82.0,0.0,0.7,0.6,124.76,Bad
15.0,135.0,215.0,204.0,0.87,0.45,108.24,Good
235.0,7.0,168.0,317.63,0.94,0.47,93.53,Medium
184.0,160.0,211.0,268.24,0.37,0.73,172.99,Good
17.0,127.0,36.0,130.36,0.76,0.28,83.74,Medium
144.0,70.0,188.0,277.63,0.47,0.51,105.58,Good
48.0,229.0,133.0,148.18,0.78,0.54,163.94,Medium
124.0,70.0,103.0,323.33,0.28,0.38,89.91,Medium
195.0,242.0,74.0,76.79,0.87,0.62,208.8,Medium
83.0,154.0,106.0,139.44,0.3,0.46,127.3,Medium
37.0,28.0,130.0,245.29,0.65,0.31,42.32,Medium
61.0,,117.0,,,,,
,83.0,238.0,,,,,
94.0,249.0,115.0,128.13,0.93,0.67,187.38,Medium
252.0,242.0,183.0,51.3,0.92,0.85,238.26,Good
196.0,50.0,155.0,316.85,0.59,0.48,105.62,Medium
123.0,236.0,240.0,182.05,0.8,0.71,202.67,Good
165.0,171.0,226.0,234.1,0.51,0.77,175.48,Good
,151.0,151.0,,,,,
229.0,164.0,152.0,9.35,0.6,0.75,182.07,Bad
53.0,107.0,87.0,157.78,0.34,0.31,88.57,Medium
46.0,27.0,10.0,28.33,0.64,0.11,30.74,Bad
159.0,239.0,,,,,,
254.0,147.0,74.0,24.33,0.99,0.64,170.67,Bad
90.0,104.0,220.0,233.54,0.65,0.61,113.04,Good
159.0,5.0,89.0,327.27,0.94,0.32,60.62,Medium
17.0,82.0,36.0,137.54,0.66,0.19,57.32,Medium
167.0,246.0,181.0,130.63,0.81,0.81,214.97,Good
161.0,234.0,116.0,97.12,0.74,0.69,198.72,Medium
191.0,145.0,249.0,266.54,0.9,0.77,170.61,Good
110.0,69.0,154.0,268.94,0.38,0.44,90.95,Good
139.0,102.0,225.0,258.05,0.67,0.64,127.09,Good
40.0,195.0,31.0,116.71,0.73,0.44,129.96,Medium
40.0,124.0,161.0,198.35,0.6,0.39,103.1,Medium
79.0,227.0,63.0,114.15,0.75,0.57,164.05,Medium
28.0,,26.0,,,,,
141.0,162.0,86.0,76.58,0.31,0.49,147.06,Medium
175.0,247.0,90.0,87.52,0.91,0.66,207.57,Medium
10.0,96.0,,,,,,
19.0,130.0,68.0,146.49,0.74,0.29,89.74,Medium
67.0,,53.0,,,,,
208.0,22.0,241.0,290.96,0.89,0.52,102.58,Good
147.0,213.0,180.0,150.0,0.44,0.71,189.5,Medium
129.0,14.0,162.0,286.62,0.84,0.35,65.26,Medium
188.0,63.0,3.0,19.46,0.97,0.37,93.53,Bad
28.0,179.0,,,,,,
209.0,115.0,106.0,5.24,0.53,0.62,142.08,Bad
162.0,176.0,242.0,229.5,0.75,0.79,179.34,Good
205.0,135.0,189.0,313.71,0.41,0.67,162.09,Medium
167.0,179.0,211.0,223.64,0.33,0.74,179.06,Good
189.0,218.0,106.0,75.54,0.6,0.64,196.56,Medium
227.0,156.0,204.0,319.44,0.56,0.75,182.7,Medium
12.0,76.0,16.0,123.75,0.73,0.17,50.02,Medium
168.0,59.0,106.0,334.13,0.48,0.45,96.95,Bad
,185.0,50.0,,,,,
118.0,7.0,128.0,295.04,0.9,0.26,53.98,Medium
190.0,73.0,174.0,308.21,0.47,0.52,119.5,Medium
255.0,227.0,189.0,34.55,1.0,0.87,231.04,Good
90.0,153.0,102.0,131.43,0.26,0.48,128.35,Medium
130.0,207.0,174.0,154.29,0.45,0.66,180.22,Medium
123.0,61.0,125.0,298.12,0.34,0.36,86.83,Medium
95.0,45.0,80.0,318.0,0.36,0.27,63.94,Medium
145.0,,128.0,,,,,
225.0,135.0,103.0,15.74,0.67,0.64,158.26,Bad
129.0,115.0,91.0,37.89,0.17,0.43,116.45,Medium
127.0,174.0,230.0,212.62,0.67,0.7,166.33,Good
214.0,191.0,127.0,44.14,0.51,0.67,190.58,Medium
204.0,155.0,9.0,44.92,0.92,0.42,153.01,Medium
164.0,76.0,237.0,272.8,0.82,0.61,120.67,Good
62.0,237.0,174.0,158.4,0.83,0.59,177.49,Medium
210.0,26.0,230.0,294.12,0.8,0.5,104.27,Good
50.0,,203.0,,,,,
172.0,,,,,,,
,197.0,12.0,,,,,
217.0,61.0,152.0,325.0,0.67,0.55,118.02,Medium
151.0,88.0,191.0,276.7,0.45,0.55,118.58,Good
99.0,5.0,123.0,287.8,0.92,0.25,46.56,Medium
53.0,160.0,26.0,107.91,0.72,0.36,112.73,Medium
31.0,36.0,20.0,78.75,0.29,0.11,32.68,Bad
204.0,134.0,240.0,279.62,0.78,0.73,167.01,Good
228.0,169.0,80.0,36.08,0.73,0.6,176.5,Medium
188.0,176.0,35.0,55.29,0.69,0.44,163.51,Medium
,101.0,222.0,,,,,
186.0,119.0,146.0,335.82,0.33,0.6,142.11,Bad
245.0,91.0,126.0,346.36,0.89,0.66,141.04,Bad
21.0,69.0,252.0,227.53,0.97,0.54,75.51,Good
165.0,16.0,185.0,292.9,0.84,0.39,79.82,Medium
98.0,50.0,95.0,303.75,0.32,0.29,69.48,Medium
55.0,237.0,232.0,178.35,0.83,0.57,182.01,Medium
63.0,188.0,167.0,169.92,0.5,0.49,148.23,Medium
167.0,162.0,180.0,256.67,0.11,0.67,165.55,Good
13.0,106.0,79.0,162.58,0.78,0.23,75.11,Medium
45.0,16.0,249.0,247.47,0.95,0.52,51.23,Good
66.0,92.0,55.0,102.16,0.25,0.29,80.01,Medium
209.0,241.0,209.0,120.0,0.53,0.88,227.78,Good
25.0,,98.0,,,,,
,211.0,175.0,,,,,
233.0,216.0,133.0,49.8,0.69,0.72,211.62,Medium
179.0,128.0,38.0,38.3,0.65,0.43,132.99,Medium
105.0,148.0,196.0,211.65,0.44,0.59,140.61,Good
196.0,203.0,151.0,68.08,0.33,0.69,194.98,Medium
226.0,38.0,81.0,346.28,0.76,0.52,99.11,Bad
11.0,253.0,188.0,163.88,0.98,0.52,173.23,Medium
17.0,80.0,231.0,222.34,0.86,0.49,78.38,Good
217.0,220.0,45.0,61.03,0.71,0.52,199.15,Medium
184.0,252.0,247.0,175.59,0.92,0.85,231.1,Good
184.0,166.0,162.0,10.91,0.13,0.68,170.93,Bad
225.0,,189.0,,,,,
165.0,141.0,14.0,50.46,0.84,0.35,133.7,Medium
156.0,190.0,1.0,70.79,0.99,0.37,158.29,Medium
46.0,151.0,,,,,,
255.0,,13.0,,,,,
107.0,39.0,95.0,310.59,0.47,0.29,65.72,Medium
194.0,21.0,205.0,296.41,0.81,0.44,93.7,Good
45.0,221.0,139.0,152.05,0.72,0.52,159.03,Medium
15.0,124.0,69.0,149.72,0.78,0.27,85.14,Medium
192.0,223.0,1.0,68.38,0.99,0.44,188.42,Medium
93.0,31.0,249.0,257.06,0.95,0.55,74.39,Good
2.0,13.0,188.0,236.45,0.98,0.37,29.66,Medium
238.0,141.0,64.0,26.55,0.84,0.59,161.22,Bad
138.0,139.0,162.0,237.5,0.11,0.59,141.32,Good
57.0,167.0,166.0,179.45,0.49,0.44,134.0,Medium
76.0,42.0,213.0,251.93,0.67,0.5,71.66,Good
139.0,146.0,34.0,63.75,0.62,0.35,131.14,Medium
82.0,98.0,15.0,71.57,0.73,0.22,83.75,Medium
200.0,73.0,224.0,290.46,0.71,0.58,128.19,Good
231.0,204.0,240.0,285.0,0.55,0.87,216.18,Good
202.0,14.0,138.0,320.43,0.87,0.42,84.35,Medium
79.0,235.0,121.0,136.15,0.8,0.62,175.36,Medium
18.0,88.0,89.0,180.85,0.66,0.21,67.18,Medium
125.0,226.0,151.0,135.45,0.64,0.69,187.25,Medium
138.0,129.0,80.0,50.69,0.27,0.43,126.11,Medium
159.0,231.0,160.0,120.83,0.6,0.76,201.38,Good
83.0,64.0,214.0,247.6,0.65,0.55,86.78,Good
,241.0,,,,,,
,235.0,97.0,,,,,
172.0,105.0,234.0,271.16,0.75,0.66,139.74,Good
118.0,208.0,79.0,101.86,0.58,0.56,166.38,Medium
105.0,175.0,10.0,85.45,0.89,0.36,135.26,Medium
97.0,127.0,3.0,74.52,0.95,0.25,103.89,Medium
96.0,,62.0,,,,,
177.0,17.0,223.0,286.6,0.86,0.47,88.32,Good
210.0,121.0,8.0,33.56,0.93,0.43,134.73,Medium
101.0,2.0,241.0,264.85,0.98,0.48,58.85,Good
185.0,58.0,160.0,311.81,0.52,0.48,107.6,Medium
69.0,177.0,153.0,166.67,0.44,0.48,141.97,Medium
116.0,148.0,198.0,216.59,0.42,0.62,144.13,Good
86.0,141.0,45.0,94.38,0.52,0.36,113.61,Medium
25.0,174.0,187.0,184.81,0.76,0.42,130.93,Good
83.0,80.0,252.0,241.05,0.97,0.65,100.5,Good
66.0,102.0,117.0,197.65,0.28,0.36,92.95,Medium
208.0,198.0,26.0,56.7,0.78,0.46,181.38,Medium
196.0,169.0,172.0,353.33,0.19,0.72,177.41,Bad
237.0,107.0,213.0,311.08,0.78,0.67,157.95,Medium
50.0,,53.0,,,,,
96.0,,127.0,,,,,
253.0,193.0,98.0,36.77,0.97,0.69,200.11,Medium
222.0,246.0,138.0,73.33,0.86,0.75,226.51,Medium
198.0,45.0,134.0,325.1,0.63,0.48,100.89,Medium
172.0,255.0,30.0,82.13,1.0,0.56,204.53,Medium
68.0,79.0,36.0,75.35,0.37,0.23,70.81,Medium
223.0,221.0,69.0,59.22,0.71,0.57,204.27,Medium
237.0,224.0,182.0,45.82,0.6,0.82,223.1,Good
187.0,106.0,91.0,9.38,0.41,0.55,128.51,Bad
91.0,235.0,48.0,106.2,0.82,0.55,170.63,Medium
130.0,87.0,155.0,277.94,0.28,0.47,107.61,Good
238.0,,75.0,,,,,
205.0,231.0,207.0,124.62,0.35,0.85,220.49,Good
220.0,3.0,89.0,336.22,0.97,0.44,77.69,Bad
16.0,,40.0,,,,,
118.0,93.0,168.0,260.0,0.3,0.51,109.02,Good
208.0,206.0,26.0,59.34,0.78,0.46,186.08,Medium
246.0,13.0,65.0,346.61,0.93,0.51,88.59,Bad
5.0,0.0,249.0,241.2,1.0,0.49,29.88,Good
,132.0,140.0,,,,,
181.0,11.0,,,,,,
181.0,183.0,32.0,60.79,0.7,0.42,165.19,Medium
245.0,185.0,254.0,292.17,0.97,0.86,210.81,Good
182.0,70.0,77.0,356.25,0.44,0.49,104.29,Bad
223.0,147.0,142.0,3.7,0.56,0.72,169.15,Bad
81.0,209.0,92.0,125.16,0.58,0.57,157.39,Medium
203.0,7.0,28.0,353.57,0.93,0.41,68.0,Bad
175.0,255.0,,,,,,
59.0,190.0,60.0,120.46,0.53,0.49,136.01,Medium
138.0,156.0,179.0,213.66,0.21,0.62,153.24,Good
120.0,210.0,7.0,86.6,0.94,0.43,159.95,Medium
232.0,94.0,39.0,17.1,0.81,0.53,128.99,Bad
111.0,244.0,233.0,175.04,0.86,0.7,202.98,Medium
216.0,128.0,142.0,350.45,0.53,0.67,155.91,Bad
194.0,114.0,168.0,319.5,0.4,0.6,144.08,Medium
148.0,148.0,174.0,240.0,0.14,0.63,150.96,Good
196.0,102.0,11.0,29.51,0.89,0.41,119.73,Bad
136.0,172.0,77.0,82.74,0.38,0.49,150.41,Medium
130.0,82.0,235.0,258.82,0.79,0.62,113.79,Good
67.0,123.0,88.0,142.5,0.29,0.37,102.27,Medium
206.0,209.0,129.0,62.25,0.47,0.66,198.98,Medium
54.0,134.0,,,,,,
208.0,207.0,,,,,,
,120.0,241.0,,,,,
107.0,107.0,54.0,60.0,0.33,0.32,100.96,Medium
60.0,53.0,130.0,245.45,0.42,0.36,63.87,Medium
162.0,19.0,68.0,339.44,0.79,0.35,67.34,Bad
174.0,,175.0,,,,,
211.0,255.0,56.0,73.27,1.0,0.61,219.16,Medium
251.0,152.0,207.0,326.67,0.93,0.79,187.87,Good
167.0,134.0,74.0,38.71,0.39,0.47,137.03,Medium
50.0,89.0,34.0,102.55,0.45,0.24,71.07,Medium
106.0,136.0,195.0,219.78,0.43,0.59,133.76,Good
49.0,73.0,122.0,220.27,0.43,0.34,71.41,Medium
12.0,78.0,226.0,221.5,0.9,0.47,75.14,Good
241.0,82.0,163.0,329.43,0.85,0.63,138.78,Medium
150.0,63.0,102.0,333.1,0.41,0.42,93.46,Bad
,36.0,238.0,,,,,
101.0,96.0,231.0,242.22,0.74,0.64,112.88,Good
221.0,,80.0,,,,,
255.0,87.0,165.0,332.14,1.0,0.67,146.12,Bad
170.0,,29.0,,,,,
149.0,128.0,36.0,48.85,0.61,0.36,123.79,Medium
15.0,64.0,158.0,219.44,0.83,0.34,60.06,Medium
76.0,239.0,49.0,111.47,0.86,0.56,168.6,Medium
19.0,184.0,242.0,195.61,0.9,0.51,141.28,Good
154.0,11.0,182.0,290.18,0.89,0.38,73.25,Medium
29.0,239.0,,,,,,
116.0,68.0,200.0,261.82,0.55,0.53,97.4,Good
57.0,219.0,236.0,185.7,0.82,0.57,172.5,Good
119.0,157.0,233.0,220.0,0.72,0.69,154.3,Good
184.0,74.0,187.0,298.41,0.45,0.51,119.77,Good
24.0,,161.0,,,,,
,119.0,121.0,,,,,
84.0,116.0,,,,,,
238.0,134.0,5.0,33.22,0.96,0.48,150.39,Medium
229.0,47.0,123.0,334.95,0.78,0.54,110.08,Bad
187.0,71.0,78.0,356.38,0.46,0.51,106.48,Bad
248.0,228.0,108.0,51.43,0.91,0.7,220.3,Medium
212.0,78.0,197.0,306.72,0.61,0.57,131.63,Medium
10.0,100.0,225.0,214.88,0.91,0.46,87.34,Good
94.0,27.0,36.0,351.94,0.55,0.24,48.06,Bad
55.0,240.0,66.0,123.57,0.86,0.58,164.85,Medium
116.0,229.0,189.0,158.76,0.68,0.68,190.65,Medium
,160.0,238.0,,,,,
21.0,168.0,6.0,114.44,0.93,0.34,105.58,Medium
7.0,19.0,74.0,229.25,0.83,0.16,21.68,Medium
168.0,76.0,183.0,291.59,0.43,0.51,115.71,Good
38.0,251.0,153.0,152.39,0.96,0.57,176.14,Medium
159.0,,81.0,,,,,
46.0,149.0,157.0,184.32,0.55,0.4,119.11,Medium
88.0,149.0,116.0,147.54,0.26,0.46,127.0,Medium
41.0,188.0,227.0,192.58,0.77,0.53,148.49,Good
236.0,125.0,117.0,4.03,0.76,0.69,157.28,Bad
247.0,237.0,50.0,56.95,0.92,0.58,218.67,Medium
188.0,23.0,150.0,313.82,0.78,0.41,86.81,Medium
55.0,234.0,38.0,114.8,0.82,0.53,158.13,Medium
140.0,,68.0,,,,,
115.0,18.0,74.0,325.36,0.73,0.26,53.39,Medium
134.0,148.0,10.0,66.09,0.87,0.31,128.08,Medium
17.0,55.0,112.0,216.0,0.74,0.25,50.14,Medium
174.0,63.0,18.0,17.31,0.81,0.38,91.06,Bad
164.0,182.0,11.0,66.32,0.89,0.38,157.12,Medium
248.0,155.0,91.0,24.46,0.92,0.66,175.51,Bad
229.0,169.0,107.0,30.49,0.7,0.66,179.87,Medium
78.0,123.0,6.0,83.08,0.91,0.25,96.21,Medium
116.0,202.0,132.0,131.16,0.45,0.62,168.31,Medium
80.0,22.0,176.0,262.6,0.78,0.39,56.9,Medium
100.0,168.0,21.0,87.76,0.78,0.37,130.91,Medium
147.0,226.0,189.0,151.9,0.58,0.73,198.16,Medium
74.0,181.0,85.0,126.17,0.42,0.5,138.06,Medium
61.0,197.0,168.0,167.21,0.54,0.51,153.03,Medium
198.0,157.0,75.0,40.0,0.52,0.54,159.91,Medium
231.0,95.0,86.0,3.72,0.75,0.62,134.64,Bad
31.0,162.0,187.0,189.62,0.72,0.43,125.68,Good
2.0,131.0,120.0,174.88,0.97,0.26,91.17,Medium
150.0,44.0,,,,,,
190.0,25.0,137.0,319.27,0.77,0.42,87.1,Medium
205.0,77.0,217.0,294.86,0.65,0.58,131.23,Good
142.0,231.0,30.0,86.57,0.81,0.51,181.47,Medium
72.0,133.0,183.0,207.03,0.44,0.5,120.46,Good
225.0,54.0,141.0,329.47,0.74,0.55,115.05,Medium
92.0,44.0,179.0,261.33,0.61,0.44,73.74,Good
154.0,18.0,,,,,,
75.0,120.0,86.0,134.67,0.23,0.38,102.67,Medium
7.0,210.0,4.0,119.13,0.96,0.42,125.82,Medium
253.0,230.0,95.0,51.27,0.98,0.68,221.49,Medium
195.0,194.0,215.0,242.86,0.21,0.8,196.69,Good
78.0,199.0,248.0,197.29,0.92,0.64,168.41,Good
127.0,238.0,109.0,111.63,0.79,0.68,190.1,Medium
83.0,31.0,142.0,268.11,0.64,0.34,59.2,Medium
104.0,161.0,61.0,94.2,0.45,0.44,132.56,Medium
170.0,33.0,159.0,304.82,0.67,0.4,88.33,Medium
249.0,248.0,56.0,59.69,0.94,0.6,226.41,Medium
246.0,65.0,144.0,333.81,0.91,0.61,128.12,Bad
193.0,47.0,148.0,318.49,0.61,0.47,102.17,Medium
201.0,215.0,234.0,214.55,0.44,0.85,212.98,Good
69.0,161.0,145.0,169.57,0.4,0.45,131.67,Medium
8.0,250.0,61.0,133.14,0.96,0.51,156.1,Medium
34.0,75.0,241.0,228.12,0.88,0.54,81.67,Good
132.0,147.0,91.0,76.07,0.24,0.47,136.13,Medium
50.0,161.0,86.0,139.46,0.53,0.41,119.26,Medium
72.0,1.0,155.0,267.66,0.99,0.31,39.78,Medium
220.0,230.0,158.0,68.33,0.59,0.76,218.8,Good
250.0,7.0,93.0,338.77,0.96,0.5,89.46,Bad
,172.0,160.0,,,,,
223.0,185.0,210.0,320.53,0.37,0.8,199.21,Good
197.0,21.0,122.0,325.57,0.81,0.43,85.14,Medium
252.0,152.0,48.0,30.59,0.97,0.59,170.04,Medium
199.0,,,,,,,
151.0,164.0,188.0,218.92,0.22,0.66,162.85,Good
17.0,51.0,142.0,223.68,0.79,0.31,51.21,Medium
92.0,102.0,239.0,235.92,0.82,0.65,114.63,Good
4.0,168.0,95.0,153.29,0.95,0.34,110.64,Medium
246.0,164.0,144.0,11.76,0.85,0.76,186.24,Good
172.0,142.0,44.0,45.94,0.59,0.42,139.8,Medium
86.0,51.0,158.0,259.63,0.51,0.41,73.66,Good
10.0,82.0,30.0,136.67,0.78,0.18,54.54,Medium
100.0,73.0,243.0,249.53,0.88,0.62,100.45,Good
,,177.0,,,,,
18.0,128.0,105.0,167.45,0.75,0.29,92.49,Medium
156.0,217.0,255.0,203.03,1.0,0.81,203.09,Good
126.0,91.0,82.0,12.27,0.21,0.41,100.44,Bad
83.0,241.0,206.0,166.71,0.85,0.64,189.77,Medium
61.0,163.0,110.0,148.82,0.46,0.44,126.46,Medium
86.0,83.0,108.0,247.2,0.13,0.37,86.75,Medium
141.0,188.0,94.0,90.0,0.41,0.55,163.23,Medium
160.0,55.0,6.0,19.09,0.93,0.33,80.81,Bad
60.0,,195.0,,,,,
181.0,176.0,84.0,56.91,0.4,0.52,167.01,Medium
131.0,7.0,177.0,283.76,0.92,0.36,63.46,Medium
133.0,39.0,113.0,312.77,0.55,0.34,75.54,Medium
79.0,139.0,171.0,200.87,0.37,0.49,124.71,Good
117.0,59.0,131.0,288.33,0.38,0.37,84.55,Medium
34.0,53.0,34.0,120.0,0.22,0.17,45.15,Medium
155.0,161.0,73.0,64.09,0.38,0.46,149.17,Medium
246.0,147.0,150.0,358.18,0.85,0.77,176.94,Good
141.0,242.0,206.0,158.61,0.8,0.75,207.7,Medium
138.0,185.0,187.0,182.45,0.26,0.64,171.18,Good
23.0,94.0,36.0,130.99,0.61,0.23,66.16,Medium
239.0,83.0,,,,,,
,246.0,,,,,,
158.0,26.0,92.0,330.0,0.72,0.36,72.99,Medium
227.0,216.0,214.0,9.23,0.19,0.86,219.06,Good
178.0,192.0,184.0,145.71,0.1,0.73,186.9,Medium
113.0,5.0,89.0,313.33,0.92,0.23,46.87,Medium
,185.0,162.0,,,,,
234.0,24.0,96.0,339.43,0.83,0.51,95.0,Bad
86.0,88.0,,,,,,
57.0,85.0,165.0,224.44,0.49,0.44,85.75,Good
,68.0,198.0,,,,,
254.0,69.0,5.0,15.42,0.99,0.51,117.02,Bad
105.0,133.0,159.0,208.89,0.22,0.52,127.59,Good
127.0,171.0,159.0,163.64,0.21,0.58,156.48,Medium
91.0,132.0,35.0,85.36,0.58,0.33,108.68,Medium
102.0,43.0,192.0,263.76,0.63,0.46,77.63,Good
15.0,198.0,38.0,127.54,0.86,0.42,125.04,Medium
189.0,85.0,145.0,325.38,0.44,0.54,122.94,Medium
178.0,,165.0,,,,,
122.0,133.0,55.0,68.46,0.41,0.37,120.82,Medium
91.0,248.0,,,,,,
123.0,75.0,139.0,285.0,0.3,0.42,96.65,Good
232.0,7.0,3.0,1.05,0.97,0.46,73.82,Bad
218.0,169.0,144.0,20.27,0.5,0.71,180.8,Bad
,155.0,186.0,,,,,
18.0,77.0,158.0,214.71,0.8,0.35,68.59,Medium
131.0,158.0,193.0,213.87,0.33,0.64,153.92,Good
182.0,49.0,156.0,311.73,0.58,0.45,100.97,Medium
19.0,172.0,247.0,199.74,0.93,0.52,134.8,Good
145.0,67.0,220.0,270.59,0.69,0.56,107.76,Good
250.0,187.0,,,,,,
44.0,80.0,135.0,216.26,0.51,0.35,75.51,Medium
27.0,143.0,113.0,164.48,0.68,0.33,104.9,Medium
21.0,74.0,247.0,225.93,0.93,0.53,77.88,Good
149.0,236.0,58.0,89.33,0.82,0.58,189.69,Medium
75.0,247.0,180.0,156.63,0.91,0.63,187.93,Medium
34.0,129.0,226.0,210.31,0.77,0.51,111.65,Good
234.0,86.0,25.0,17.51,0.83,0.51,123.3,Bad
111.0,136.0,177.0,217.27,0.3,0.56,133.2,Good
89.0,139.0,152.0,192.38,0.26,0.47,125.53,Good
42.0,210.0,114.0,145.71,0.67,0.49,148.82,Medium
255.0,116.0,223.0,313.81,1.0,0.73,169.76,Medium
37.0,203.0,250.0,193.24,0.96,0.56,158.72,Good
36.0,141.0,175.0,194.68,0.66,0.41,113.48,Good
182.0,,169.0,,,,,
90.0,127.0,152.0,204.19,0.26,0.47,118.79,Good
59.0,52.0,155.0,244.08,0.5,0.41,65.83,Good
133.0,20.0,240.0,270.82,0.88,0.51,78.87,Good
95.0,105.0,203.0,234.44,0.51,0.58,113.18,Good
,176.0,190.0,,,,,
215.0,110.0,128.0,349.71,0.57,0.64,143.45,Bad
27.0,125.0,70.0,146.33,0.64,0.3,89.43,Medium
135.0,88.0,209.0,263.31,0.57,0.58,115.85,Good
3.0,30.0,71.0,216.18,0.92,0.15,26.6,Medium
38.0,24.0,235.0,243.98,0.84,0.51,52.24,Good
169.0,222.0,56.0,79.16,0.72,0.55,187.23,Medium
28.0,,135.0,,,,,
234.0,169.0,8.0,42.74,0.93,0.47,170.08,Medium
5.0,189.0,45.0,133.04,0.95,0.38,117.57,Medium
41.0,93.0,158.0,213.33,0.59,0.39,84.86,Medium
