R,G,B,H,S,L,Brightness,Target
5.0,125.0,81.0,158.0,0.92,0.25,84.1,Medium
47.0,29.0,38.0,330.0,0.24,0.15,35.41,Medium
107.0,100.0,58.0,51.43,0.3,0.32,97.3,Medium
237.0,92.0,230.0,302.9,0.8,0.65,151.09,Medium
109.0,191.0,30.0,90.56,0.73,0.43,148.13,Medium
,122.0,171.0,,,,,
205.0,231.0,73.0,69.87,0.77,0.6,205.21,Medium
184.0,38.0,60.0,350.96,0.66,0.44,84.16,Bad
98.0,62.0,168.0,260.38,0.46,0.45,84.85,Good
10.0,175.0,240.0,196.96,0.92,0.49,133.07,Good
30.0,136.0,58.0,135.85,0.64,0.33,95.41,Medium
110.0,115.0,,,,,,
5.0,100.0,91.0,174.32,0.9,0.21,70.57,Medium
220.0,152.0,218.0,301.76,0.49,0.73,179.86,Medium
37.0,150.0,71.0,138.05,0.6,0.37,107.21,Medium
,152.0,247.0,,,,,
128.0,188.0,230.0,204.71,0.67,0.7,174.85,Good
135.0,203.0,145.0,128.82,0.4,0.66,176.06,Medium
135.0,103.0,74.0,28.52,0.29,0.41,109.26,Bad
106.0,49.0,87.0,320.0,0.37,0.3,70.38,Medium
6.0,182.0,42.0,132.27,0.94,0.37,113.42,Medium
,37.0,102.0,,,,,
213.0,181.0,244.0,270.48,0.74,0.83,197.75,Good
203.0,108.0,192.0,306.95,0.48,0.61,145.98,Medium
35.0,138.0,182.0,197.96,0.68,0.43,112.22,Good
201.0,87.0,77.0,4.84,0.53,0.55,119.95,Bad
58.0,82.0,,,,,,
116.0,67.0,229.0,258.15,0.76,0.58,100.12,Good
72.0,202.0,197.0,177.69,0.55,0.54,162.56,Medium
133.0,12.0,147.0,293.78,0.85,0.31,63.57,Medium
46.0,125.0,243.0,215.94,0.89,0.57,114.83,Good
37.0,127.0,120.0,175.33,0.55,0.32,99.29,Medium
98.0,50.0,248.0,254.55,0.93,0.58,86.92,Good
133.0,253.0,73.0,100.0,0.98,0.64,196.6,Medium
207.0,135.0,109.0,15.92,0.51,0.62,153.56,Bad
20.0,29.0,3.0,80.77,0.81,0.06,23.34,Bad
59.0,133.0,75.0,132.97,0.39,0.38,104.26,Medium
227.0,60.0,147.0,328.74,0.75,0.56,119.85,Medium
5.0,52.0,157.0,221.45,0.94,0.32,49.92,Medium
210.0,199.0,180.0,38.0,0.25,0.76,200.12,Good
,13.0,31.0,,,,,
70.0,40.0,254.0,248.41,0.99,0.58,73.37,Good
,180.0,141.0,,,,,
52.0,100.0,126.0,201.08,0.42,0.35,88.61,Medium
4.0,116.0,131.0,187.09,0.94,0.26,84.22,Medium
110.0,108.0,230.0,240.98,0.71,0.66,122.51,Good
168.0,168.0,213.0,240.0,0.35,0.75,173.13,Good
227.0,220.0,148.0,54.68,0.59,0.74,213.88,Medium
48.0,128.0,1.0,97.8,0.98,0.25,89.6,Medium
50.0,124.0,142.0,191.74,0.48,0.38,103.93,Medium
178.0,148.0,111.0,33.13,0.3,0.57,152.75,Medium
224.0,206.0,108.0,50.69,0.65,0.65,200.21,Medium
239.0,107.0,219.0,309.09,0.8,0.68,159.24,Medium
251.0,57.0,93.0,348.87,0.96,0.6,119.11,Bad
62.0,29.0,42.0,336.36,0.36,0.18,40.35,Medium
57.0,151.0,96.0,144.89,0.45,0.41,116.62,Medium
92.0,26.0,140.0,274.74,0.69,0.33,58.73,Medium
46.0,254.0,81.0,130.1,0.99,0.59,172.09,Medium
49.0,170.0,62.0,126.45,0.55,0.43,121.51,Medium
33.0,10.0,124.0,252.11,0.85,0.26,29.87,Medium
40.0,3.0,4.0,358.38,0.86,0.08,14.18,Bad
156.0,163.0,32.0,63.21,0.67,0.38,145.97,Medium
123.0,157.0,17.0,74.57,0.8,0.34,130.87,Medium
,100.0,171.0,,,,,
165.0,107.0,119.0,347.59,0.24,0.53,125.71,Bad
186.0,43.0,,,,,,
223.0,238.0,4.0,63.85,0.97,0.47,206.84,Medium
197.0,62.0,211.0,294.36,0.63,0.54,119.35,Good
198.0,103.0,150.0,330.32,0.45,0.59,136.76,Bad
254.0,134.0,79.0,18.86,0.99,0.65,163.61,Bad
117.0,246.0,107.0,115.68,0.89,0.69,191.58,Medium
112.0,150.0,25.0,78.24,0.71,0.34,124.39,Medium
69.0,252.0,94.0,128.2,0.97,0.63,179.27,Medium
62.0,237.0,112.0,137.14,0.83,0.59,170.43,Medium
68.0,74.0,72.0,160.0,0.04,0.28,71.98,Medium
196.0,216.0,51.0,67.27,0.68,0.52,191.21,Medium
4.0,191.0,252.0,194.76,0.98,0.5,142.04,Good
224.0,45.0,135.0,329.83,0.74,0.53,108.78,Medium
206.0,21.0,204.0,300.65,0.81,0.45,97.18,Medium
35.0,236.0,233.0,179.1,0.84,0.53,175.56,Medium
89.0,238.0,103.0,125.64,0.81,0.64,178.06,Medium
202.0,10.0,49.0,347.81,0.91,0.42,71.85,Bad
151.0,234.0,222.0,171.33,0.66,0.75,207.81,Medium
162.0,202.0,219.0,197.89,0.44,0.75,191.98,Good
111.0,177.0,22.0,85.55,0.78,0.39,139.6,Medium
208.0,167.0,11.0,47.51,0.9,0.43,161.47,Medium
200.0,63.0,55.0,3.31,0.57,0.5,103.05,Bad
69.0,36.0,96.0,273.0,0.45,0.26,52.71,Medium
254.0,97.0,58.0,11.94,0.99,0.61,139.5,Bad
59.0,193.0,9.0,103.7,0.91,0.4,131.96,Medium
132.0,24.0,145.0,293.55,0.72,0.33,70.09,Medium
,19.0,172.0,,,,,
156.0,,,,,,,
57.0,205.0,252.0,194.46,0.97,0.61,166.11,Good
65.0,64.0,77.0,244.62,0.09,0.28,65.78,Medium
30.0,8.0,,,,,,
28.0,100.0,22.0,115.38,0.64,0.24,69.58,Medium
62.0,206.0,168.0,164.17,0.6,0.53,158.61,Medium
3.0,188.0,203.0,184.5,0.97,0.4,134.4,Medium
135.0,122.0,116.0,18.95,0.08,0.49,125.2,Medium
187.0,89.0,25.0,23.7,0.76,0.42,111.01,Bad
,79.0,220.0,,,,,
154.0,41.0,0.0,15.97,1.0,0.3,70.11,Bad
81.0,120.0,131.0,193.2,0.24,0.42,109.59,Good
52.0,215.0,113.0,142.45,0.67,0.52,154.63,Medium
48.0,124.0,223.0,213.94,0.73,0.53,112.56,Good
134.0,57.0,182.0,276.96,0.52,0.47,94.27,Good
251.0,224.0,2.0,53.49,0.98,0.5,206.76,Medium
91.0,69.0,81.0,327.27,0.14,0.31,76.95,Medium
84.0,11.0,135.0,275.32,0.85,0.29,46.96,Medium
20.0,170.0,45.0,130.0,0.79,0.37,110.9,Medium
179.0,7.0,192.0,295.78,0.93,0.39,79.52,Medium
196.0,13.0,81.0,337.7,0.88,0.41,75.47,Bad
109.0,249.0,255.0,182.47,1.0,0.71,207.82,Good
182.0,143.0,227.0,267.86,0.6,0.73,164.24,Good
72.0,157.0,187.0,195.65,0.46,0.51,135.0,Good
47.0,136.0,,,,,,
214.0,115.0,34.0,27.0,0.73,0.49,135.37,Bad
154.0,29.0,150.0,301.92,0.68,0.36,80.17,Medium
135.0,236.0,41.0,91.08,0.84,0.54,183.57,Medium
,184.0,87.0,,,,,
84.0,129.0,116.0,162.67,0.21,0.42,114.06,Medium
247.0,222.0,195.0,31.15,0.76,0.87,226.4,Good
20.0,124.0,151.0,192.37,0.77,0.34,95.98,Medium
111.0,139.0,241.0,227.08,0.82,0.69,142.26,Good
200.0,15.0,129.0,323.03,0.86,0.42,83.31,Medium
7.0,145.0,149.0,181.69,0.91,0.31,104.19,Medium
5.0,147.0,,,,,,
214.0,21.0,85.0,340.1,0.82,0.46,86.0,Bad
46.0,156.0,158.0,181.07,0.55,0.4,123.34,Medium
22.0,,62.0,,,,,
88.0,2.0,62.0,318.14,0.96,0.18,34.55,Medium
,195.0,194.0,,,,,
80.0,211.0,61.0,112.4,0.63,0.53,154.73,Medium
130.0,23.0,213.0,273.79,0.81,0.46,76.65,Good
120.0,168.0,,,,,,
87.0,125.0,104.0,146.84,0.18,0.42,111.24,Medium
79.0,164.0,115.0,145.41,0.35,0.48,133.0,Medium
96.0,56.0,,,,,,
100.0,114.0,,,,,,
70.0,246.0,77.0,122.39,0.91,0.62,174.11,Medium
29.0,38.0,132.0,234.76,0.64,0.32,46.02,Medium
169.0,63.0,44.0,9.12,0.59,0.42,92.53,Bad
139.0,166.0,38.0,72.66,0.63,0.4,143.33,Medium
161.0,179.0,141.0,88.42,0.2,0.63,169.29,Medium
207.0,63.0,167.0,316.67,0.6,0.53,117.91,Medium
51.0,49.0,188.0,240.86,0.59,0.46,65.44,Good
199.0,18.0,52.0,348.73,0.83,0.43,75.99,Bad
95.0,219.0,56.0,105.64,0.69,0.54,163.34,Medium
141.0,182.0,223.0,210.0,0.56,0.71,174.41,Good
72.0,240.0,86.0,125.0,0.85,0.61,172.21,Medium
119.0,227.0,153.0,138.89,0.66,0.68,186.27,Medium
,213.0,56.0,,,,,
7.0,186.0,207.0,186.3,0.93,0.42,134.87,Good
193.0,190.0,71.0,58.52,0.5,0.52,177.33,Medium
21.0,66.0,227.0,226.89,0.83,0.49,70.9,Good
208.0,84.0,209.0,299.52,0.58,0.57,135.33,Good
85.0,154.0,,,,,,
160.0,214.0,231.0,194.37,0.6,0.77,199.79,Good
97.0,197.0,,,,,,
2.0,65.0,145.0,213.57,0.97,0.29,55.28,Medium
,130.0,45.0,,,,,
119.0,68.0,63.0,5.36,0.31,0.36,82.68,Bad
33.0,205.0,94.0,141.28,0.72,0.47,140.92,Medium
127.0,43.0,39.0,2.73,0.53,0.33,67.66,Bad
131.0,192.0,225.0,201.06,0.61,0.7,177.52,Good
142.0,90.0,159.0,285.22,0.28,0.49,113.41,Good
220.0,63.0,15.0,14.05,0.87,0.46,104.47,Bad
224.0,246.0,128.0,71.19,0.87,0.73,225.97,Medium
248.0,110.0,6.0,25.79,0.95,0.5,139.41,Bad
156.0,8.0,,,,,,
190.0,,137.0,,,,,
51.0,90.0,32.0,100.34,0.48,0.24,71.73,Medium
251.0,12.0,254.0,299.26,0.99,0.52,111.05,Good
31.0,115.0,129.0,188.57,0.61,0.31,91.48,Medium
164.0,234.0,145.0,107.19,0.68,0.74,202.92,Medium
27.0,213.0,115.0,148.39,0.78,0.47,146.21,Medium
25.0,177.0,139.0,165.0,0.75,0.4,127.22,Medium
32.0,,119.0,,,,,
214.0,45.0,126.0,331.24,0.67,0.51,104.77,Bad
,220.0,37.0,,,,,
92.0,133.0,127.0,171.22,0.18,0.44,120.06,Medium
72.0,243.0,243.0,180.0,0.88,0.62,191.87,Good
212.0,179.0,37.0,48.69,0.7,0.49,172.68,Medium
84.0,121.0,155.0,208.73,0.3,0.47,113.81,Good
86.0,125.0,236.0,224.4,0.8,0.63,125.99,Good
,221.0,252.0,,,,,
117.0,77.0,76.0,1.46,0.21,0.38,88.85,Bad
70.0,164.0,183.0,190.09,0.45,0.5,138.06,Good
22.0,74.0,47.0,148.85,0.54,0.19,55.37,Medium
25.0,248.0,83.0,135.61,0.94,0.54,162.51,Medium
145.0,64.0,227.0,269.82,0.74,0.57,106.8,Good
175.0,92.0,168.0,305.06,0.34,0.52,125.48,Medium
83.0,99.0,148.0,225.23,0.28,0.45,99.8,Good
247.0,104.0,223.0,310.07,0.9,0.69,160.32,Medium
151.0,192.0,61.0,78.78,0.52,0.5,164.81,Medium
212.0,206.0,219.0,267.69,0.15,0.83,209.28,Good
,162.0,105.0,,,,,
156.0,,126.0,,,,,
68.0,54.0,,,,,,
32.0,67.0,206.0,227.93,0.73,0.47,72.38,Good
26.0,0.0,191.0,248.17,1.0,0.37,29.55,Medium
171.0,102.0,248.0,268.36,0.91,0.69,139.27,Good
137.0,184.0,105.0,95.7,0.36,0.57,160.94,Medium
172.0,10.0,162.0,303.7,0.89,0.36,75.77,Medium
83.0,220.0,152.0,150.22,0.66,0.59,171.28,Medium
122.0,219.0,182.0,157.11,0.57,0.67,185.78,Medium
211.0,109.0,168.0,325.29,0.54,0.63,146.22,Medium
236.0,227.0,235.0,306.67,0.19,0.91,230.6,Good
222.0,3.0,150.0,319.73,0.97,0.44,85.24,Medium
46.0,51.0,5.0,66.52,0.82,0.11,44.26,Bad
57.0,15.0,192.0,254.24,0.86,0.41,47.74,Good
96.0,172.0,142.0,156.32,0.31,0.53,145.86,Medium
200.0,40.0,6.0,10.52,0.94,0.4,83.96,Bad
177.0,174.0,,,,,,
177.0,178.0,30.0,60.41,0.71,0.41,160.83,Medium
120.0,34.0,117.0,302.09,0.56,0.3,69.18,Medium
5.0,254.0,95.0,141.69,0.99,0.51,161.42,Medium
213.0,,135.0,,,,,
97.0,74.0,118.0,271.36,0.23,0.38,85.89,Medium
38.0,93.0,39.0,121.09,0.42,0.26,70.4,Medium
30.0,180.0,203.0,187.98,0.74,0.46,137.77,Good
43.0,198.0,190.0,176.9,0.64,0.47,150.74,Medium
187.0,99.0,210.0,287.57,0.55,0.61,137.97,Good
218.0,55.0,70.0,354.48,0.69,0.54,105.45,Bad
,255.0,1.0,,,,,
66.0,252.0,103.0,131.94,0.97,0.62,179.4,Medium
92.0,170.0,123.0,143.85,0.31,0.51,141.32,Medium
158.0,91.0,114.0,339.4,0.27,0.49,113.65,Bad
162.0,77.0,26.0,22.5,0.72,0.37,96.6,Bad
153.0,207.0,163.0,131.11,0.36,0.71,185.84,Medium
161.0,0.0,45.0,343.23,1.0,0.32,53.27,Bad
212.0,74.0,7.0,19.61,0.94,0.43,107.62,Bad
95.0,7.0,230.0,263.68,0.94,0.46,58.73,Good
95.0,243.0,179.0,154.05,0.86,0.66,191.45,Medium
246.0,243.0,165.0,57.78,0.82,0.81,235.0,Good
177.0,38.0,177.0,300.0,0.65,0.42,95.41,Good
114.0,14.0,145.0,285.8,0.82,0.31,58.83,Medium
219.0,249.0,31.0,68.26,0.95,0.55,215.18,Medium
128.0,100.0,158.0,268.97,0.23,0.51,114.98,Good
176.0,30.0,251.0,279.64,0.97,0.55,98.85,Good
91.0,155.0,230.0,212.37,0.74,0.63,144.41,Good
53.0,3.0,48.0,306.0,0.89,0.11,23.08,Bad
,96.0,169.0,,,,,
94.0,142.0,,,,,,
170.0,115.0,,,,,,
149.0,110.0,196.0,267.21,0.42,0.6,131.46,Good
,114.0,72.0,,,,,
172.0,53.0,121.0,325.71,0.53,0.44,96.33,Medium
68.0,240.0,68.0,120.0,0.85,0.6,168.96,Medium
166.0,184.0,5.0,66.03,0.95,0.37,158.21,Medium
126.0,207.0,171.0,153.33,0.46,0.65,178.68,Medium
161.0,211.0,109.0,89.41,0.54,0.63,184.42,Medium
65.0,222.0,120.0,141.02,0.7,0.56,163.43,Medium
24.0,173.0,161.0,175.17,0.76,0.39,127.08,Medium
128.0,192.0,116.0,110.53,0.38,0.6,164.2,Medium
17.0,69.0,23.0,126.92,0.6,0.17,48.21,Medium
238.0,,140.0,,,,,
169.0,92.0,217.0,276.96,0.62,0.61,129.27,Good
34.0,137.0,100.0,158.45,0.6,0.34,101.98,Medium
211.0,68.0,244.0,288.75,0.89,0.61,130.82,Good
126.0,167.0,182.0,196.07,0.28,0.6,156.45,Good
222.0,162.0,206.0,316.0,0.48,0.75,184.96,Medium
154.0,58.0,226.0,274.29,0.74,0.56,105.86,Good
181.0,247.0,188.0,126.36,0.8,0.84,220.54,Good
85.0,163.0,51.0,101.79,0.52,0.42,126.91,Medium
1.0,231.0,83.0,141.39,0.99,0.45,145.36,Medium
8.0,221.0,128.0,153.8,0.93,0.45,146.71,Medium
43.0,202.0,183.0,172.83,0.65,0.48,152.29,Medium
83.0,93.0,16.0,67.79,0.71,0.21,81.23,Medium
201.0,124.0,87.0,19.47,0.51,0.56,142.81,Bad
,16.0,7.0,,,,,
59.0,118.0,1.0,90.26,0.98,0.23,87.02,Medium
252.0,228.0,117.0,49.33,0.96,0.72,222.52,Medium
48.0,92.0,32.0,104.0,0.48,0.24,72.0,Medium
39.0,60.0,174.0,230.67,0.63,0.42,66.72,Good
55.0,185.0,,,,,,
206.0,68.0,16.0,16.42,0.86,0.44,103.33,Bad
56.0,217.0,57.0,120.37,0.68,0.54,150.62,Medium
158.0,136.0,164.0,287.14,0.13,0.59,145.77,Good
148.0,42.0,253.0,270.14,0.98,0.58,97.75,Good
148.0,110.0,16.0,42.73,0.8,0.32,110.65,Medium
167.0,235.0,151.0,108.57,0.68,0.76,205.09,Good
136.0,104.0,57.0,35.7,0.41,0.38,108.21,Medium
180.0,159.0,177.0,308.57,0.12,0.66,167.33,Medium
98.0,89.0,96.0,313.33,0.05,0.37,92.49,Medium
15.0,136.0,21.0,122.98,0.8,0.3,86.71,Medium
165.0,27.0,208.0,285.75,0.77,0.46,88.9,Good
202.0,166.0,110.0,36.52,0.46,0.61,170.38,Medium
250.0,140.0,187.0,334.36,0.92,0.76,178.25,Good
185.0,250.0,60.0,80.53,0.95,0.61,208.91,Medium
253.0,98.0,199.0,320.9,0.97,0.69,155.86,Medium
202.0,93.0,35.0,20.84,0.7,0.46,118.98,Bad
15.0,68.0,26.0,132.45,0.64,0.16,47.36,Medium
201.0,109.0,103.0,3.67,0.48,0.6,135.82,Bad
23.0,177.0,3.0,113.1,0.97,0.35,111.12,Medium
73.0,165.0,131.0,157.83,0.39,0.47,133.62,Medium
27.0,90.0,155.0,210.47,0.7,0.36,78.57,Medium
166.0,,21.0,,,,,
73.0,159.0,127.0,157.67,0.37,0.45,129.64,Medium
105.0,37.0,225.0,261.7,0.76,0.51,78.76,Good
251.0,238.0,31.0,56.45,0.96,0.55,218.29,Medium
195.0,95.0,85.0,5.45,0.48,0.55,123.76,Bad
52.0,21.0,123.0,258.24,0.71,0.28,41.9,Medium
,29.0,41.0,,,,,
139.0,37.0,66.0,342.94,0.58,0.35,70.8,Bad
61.0,134.0,99.0,151.23,0.37,0.38,108.18,Medium
165.0,189.0,131.0,84.83,0.31,0.63,175.21,Medium
27.0,107.0,255.0,218.95,1.0,0.55,99.95,Good
203.0,178.0,195.0,319.2,0.19,0.75,187.41,Medium
211.0,113.0,146.0,339.8,0.53,0.64,146.06,Bad
136.0,226.0,61.0,92.73,0.74,0.56,180.28,Medium
25.0,175.0,254.0,200.7,0.99,0.55,139.16,Good
195.0,97.0,128.0,341.02,0.45,0.57,129.84,Bad
78.0,51.0,99.0,273.75,0.32,0.29,64.55,Medium
58.0,112.0,76.0,140.0,0.32,0.33,91.75,Medium
100.0,82.0,208.0,248.57,0.57,0.57,101.75,Good
26.0,186.0,64.0,134.25,0.75,0.42,124.25,Medium
119.0,37.0,157.0,281.0,0.62,0.38,75.2,Medium
164.0,95.0,214.0,274.79,0.59,0.61,129.2,Good
170.0,184.0,160.0,95.0,0.14,0.67,177.08,Medium
165.0,82.0,221.0,275.83,0.67,0.59,122.66,Good
60.0,223.0,83.0,128.47,0.72,0.55,158.3,Medium
43.0,83.0,223.0,226.67,0.74,0.52,87.0,Good
199.0,179.0,,,,,,
44.0,223.0,230.0,182.26,0.79,0.54,170.28,Good
182.0,,233.0,,,,,
34.0,69.0,94.0,205.0,0.47,0.25,61.38,Medium
34.0,171.0,123.0,158.98,0.67,0.4,124.56,Medium
126.0,237.0,51.0,95.81,0.84,0.56,182.61,Medium
26.0,59.0,111.0,216.71,0.62,0.27,55.06,Medium
227.0,75.0,13.0,17.38,0.89,0.47,113.38,Bad
103.0,76.0,184.0,255.0,0.43,0.51,96.38,Good
254.0,99.0,98.0,0.38,0.99,0.69,145.23,Bad
197.0,189.0,172.0,40.8,0.18,0.72,189.45,Medium
12.0,40.0,213.0,231.64,0.89,0.44,51.35,Good
228.0,175.0,58.0,41.29,0.76,0.56,177.51,Medium
80.0,132.0,122.0,168.46,0.25,0.42,115.31,Medium
97.0,57.0,15.0,30.73,0.73,0.22,64.17,Medium
113.0,199.0,132.0,133.26,0.43,0.61,165.65,Medium
83.0,18.0,18.0,0.0,0.64,0.2,37.43,Medium
,138.0,67.0,,,,,
217.0,17.0,67.0,345.0,0.85,0.46,82.5,Bad
205.0,37.0,29.0,2.73,0.75,0.46,86.32,Bad
107.0,228.0,59.0,102.96,0.76,0.56,172.55,Medium
102.0,196.0,213.0,189.19,0.57,0.62,169.83,Good
8.0,127.0,253.0,210.86,0.98,0.51,105.78,Good
159.0,197.0,161.0,123.16,0.25,0.7,181.53,Medium
239.0,1.0,129.0,327.73,0.99,0.47,86.75,Medium
50.0,246.0,89.0,131.94,0.92,0.58,169.5,Medium
166.0,76.0,198.0,284.26,0.52,0.54,116.82,Good
187.0,8.0,119.0,322.79,0.92,0.38,74.17,Medium
181.0,193.0,171.0,92.73,0.15,0.71,186.9,Medium
61.0,236.0,195.0,165.94,0.82,0.58,179.0,Medium
66.0,151.0,16.0,97.78,0.81,0.33,110.19,Medium
185.0,227.0,138.0,88.31,0.61,0.72,204.3,Medium
253.0,137.0,5.0,31.94,0.98,0.51,156.64,Medium
138.0,47.0,61.0,350.77,0.49,0.36,75.81,Bad
81.0,219.0,60.0,112.08,0.69,0.55,159.61,Medium
80.0,20.0,,,,,,
64.0,254.0,242.0,176.21,0.99,0.62,195.82,Medium
255.0,220.0,23.0,50.95,1.0,0.55,208.01,Medium
,59.0,130.0,,,,,
46.0,203.0,227.0,187.96,0.76,0.54,158.79,Good
233.0,167.0,77.0,34.62,0.78,0.61,176.47,Medium
238.0,159.0,,,,,,
127.0,128.0,62.0,60.91,0.35,0.37,120.18,Medium
73.0,39.0,69.0,307.06,0.3,0.22,52.59,Medium
115.0,,205.0,,,,,
236.0,152.0,186.0,335.71,0.69,0.76,180.99,Good
90.0,201.0,156.0,155.68,0.51,0.57,162.68,Medium
181.0,122.0,163.0,318.31,0.29,0.59,144.31,Medium
116.0,186.0,25.0,86.09,0.76,0.41,146.72,Medium
,202.0,,,,,,
73.0,,244.0,,,,,
31.0,170.0,127.0,161.44,0.69,0.39,123.54,Medium
98.0,29.0,211.0,262.75,0.76,0.47,70.38,Good
201.0,33.0,230.0,291.17,0.8,0.52,105.69,Good
146.0,4.0,15.0,355.35,0.95,0.29,47.71,Bad
202.0,176.0,120.0,40.98,0.44,0.63,177.39,Medium
155.0,15.0,89.0,328.29,0.82,0.33,65.3,Medium
31.0,111.0,252.0,218.28,0.97,0.55,103.15,Good
135.0,123.0,133.0,310.0,0.05,0.51,127.73,Medium
90.0,253.0,11.0,100.41,0.98,0.52,176.67,Medium
1.0,88.0,174.0,209.83,0.99,0.34,71.79,Medium
,19.0,68.0,,,,,
239.0,165.0,,,,,,
43.0,230.0,18.0,112.92,0.85,0.49,149.92,Medium
81.0,16.0,212.0,259.9,0.86,0.45,57.78,Good
89.0,88.0,42.0,58.72,0.36,0.26,83.05,Medium
43.0,45.0,83.0,237.0,0.32,0.25,48.73,Medium
232.0,89.0,212.0,308.39,0.76,0.63,145.78,Medium
220.0,154.0,208.0,310.91,0.49,0.73,179.89,Medium
24.0,234.0,137.0,152.29,0.83,0.51,160.15,Medium
146.0,255.0,187.0,142.57,1.0,0.79,214.66,Good
123.0,10.0,35.0,346.73,0.85,0.26,46.64,Bad
134.0,95.0,132.0,303.08,0.17,0.45,110.88,Medium
1.0,66.0,57.0,171.69,0.97,0.13,45.54,Bad
145.0,16.0,131.0,306.51,0.8,0.32,67.68,Medium
73.0,108.0,3.0,80.0,0.95,0.22,85.56,Medium
18.0,,190.0,,,,,
76.0,136.0,176.0,204.0,0.4,0.49,122.62,Good
,156.0,129.0,,,,,
7.0,132.0,189.0,198.79,0.93,0.38,101.12,Medium
105.0,46.0,,,,,,
66.0,28.0,167.0,256.4,0.71,0.38,55.21,Medium
236.0,44.0,212.0,307.5,0.83,0.55,120.56,Medium
0.0,237.0,194.0,169.11,1.0,0.46,161.24,Medium
92.0,123.0,142.0,202.8,0.21,0.46,115.9,Good
21.0,23.0,156.0,239.11,0.76,0.35,37.56,Medium
189.0,86.0,98.0,353.01,0.44,0.54,118.16,Bad
164.0,212.0,129.0,94.7,0.49,0.67,188.19,Medium
56.0,132.0,35.0,107.01,0.58,0.33,98.22,Medium
102.0,104.0,209.0,238.88,0.54,0.61,115.37,Good
68.0,31.0,128.0,262.89,0.61,0.31,53.12,Medium
243.0,96.0,47.0,15.0,0.89,0.57,134.37,Bad
52.0,156.0,178.0,190.48,0.55,0.45,127.41,Good
,4.0,243.0,,,,,
158.0,12.0,81.0,331.64,0.86,0.33,63.52,Bad
65.0,90.0,148.0,221.93,0.39,0.42,89.14,Good
112.0,,169.0,,,,,
47.0,38.0,,,,,,
118.0,22.0,181.0,276.23,0.78,0.4,68.83,Medium
60.0,173.0,176.0,181.55,0.49,0.46,139.55,Good
48.0,134.0,208.0,207.75,0.63,0.5,116.72,Good
3.0,218.0,92.0,144.84,0.97,0.43,139.35,Medium
152.0,13.0,127.0,310.79,0.84,0.32,67.56,Medium
169.0,25.0,76.0,338.75,0.74,0.38,73.87,Bad
209.0,169.0,92.0,39.49,0.56,0.59,172.18,Medium
93.0,153.0,46.0,93.64,0.54,0.39,122.86,Medium
6.0,206.0,159.0,165.9,0.94,0.42,140.84,Medium
96.0,150.0,235.0,216.69,0.78,0.65,143.54,Good
236.0,103.0,42.0,18.87,0.84,0.55,135.81,Bad
53.0,247.0,47.0,118.2,0.93,0.58,166.19,Medium
131.0,27.0,119.0,306.92,0.66,0.31,68.58,Medium
24.0,244.0,121.0,146.45,0.91,0.53,164.2,Medium
120.0,144.0,44.0,74.4,0.53,0.37,125.42,Medium
,95.0,74.0,,,,,
32.0,40.0,90.0,231.72,0.48,0.24,43.31,Medium
34.0,207.0,99.0,142.54,0.72,0.47,142.96,Medium
164.0,30.0,23.0,2.98,0.75,0.37,69.27,Bad
31.0,44.0,69.0,219.47,0.38,0.2,42.96,Medium
222.0,235.0,230.0,156.92,0.25,0.9,230.54,Good
109.0,84.0,127.0,274.88,0.2,0.41,96.38,Good
184.0,16.0,,,,,,
196.0,141.0,187.0,309.82,0.32,0.66,162.69,Medium
223.0,236.0,253.0,214.0,0.88,0.93,234.05,Good
38.0,22.0,237.0,244.47,0.86,0.51,51.29,Good
198.0,216.0,250.0,219.23,0.84,0.88,214.49,Good
164.0,56.0,54.0,1.09,0.5,0.43,88.06,Bad
107.0,231.0,196.0,163.06,0.72,0.66,189.93,Medium
103.0,238.0,7.0,95.06,0.94,0.48,171.3,Medium
207.0,180.0,63.0,48.75,0.6,0.53,174.73,Medium
5.0,50.0,209.0,226.76,0.95,0.42,54.67,Good
53.0,152.0,134.0,169.09,0.48,0.4,120.35,Medium
72.0,164.0,69.0,118.11,0.41,0.46,125.66,Medium
,153.0,153.0,,,,,
177.0,175.0,227.0,242.31,0.48,0.79,181.53,Good
155.0,129.0,132.0,353.08,0.12,0.56,137.12,Bad
70.0,44.0,138.0,256.6,0.52,0.36,62.49,Medium
240.0,61.0,251.0,296.53,0.96,0.61,136.18,Good
177.0,212.0,203.0,164.57,0.29,0.76,200.51,Good
64.0,176.0,36.0,108.0,0.66,0.42,126.55,Medium
102.0,119.0,,,,,,
41.0,116.0,173.0,205.91,0.62,0.42,100.07,Good
21.0,177.0,,,,,,
152.0,33.0,19.0,6.32,0.78,0.34,66.98,Bad
,188.0,148.0,,,,,
190.0,175.0,223.0,258.75,0.43,0.78,184.96,Good
35.0,68.0,205.0,228.35,0.71,0.47,73.75,Good
55.0,109.0,160.0,209.14,0.49,0.42,98.67,Good
39.0,170.0,129.0,161.22,0.63,0.41,126.16,Medium
101.0,40.0,149.0,273.58,0.58,0.37,70.66,Medium
87.0,187.0,226.0,196.83,0.71,0.61,161.55,Good
105.0,197.0,141.0,143.48,0.44,0.59,163.11,Medium
0.0,4.0,250.0,239.04,1.0,0.49,30.85,Good
19.0,146.0,218.0,201.71,0.84,0.46,116.23,Good
138.0,43.0,119.0,312.0,0.52,0.35,80.07,Medium
